	BuisnessID	ReviewText	ReviewRating	City
3660	o-reillys-bruxelles	Great pub in front of the Beurs/Bourse. Large and spacious yet with the necessary brown, dark atmosphere you want in your Irish pubs: live sports, Guinness...	5.0	Brussels
3661	o-reillys-bruxelles	"Very friendly place! 
Obviously they do serve the dreaded Irish beer. Oh it's good if you live elsewhere Belgium the birthplace of great beer.
If you want..."	3.0	Brussels
3662	o-reillys-bruxelles	Ok, so sports bars of pubs playing sport is hard to come by... Soon got up to speed that Irish/English bars were the best port of call which is always...	2.0	Brussels
3663	el-fontan-bruxelles	Really amazing tapas bar. Location is convenient between Louise, Porte de Hal, Chappelle. Close to place du Jeu de Bal. Nice neighbourhood. Staff was super...	5.0	Brussels
3664	el-fontan-bruxelles	Ok, it's a little noisy, but it is oh so great! Delicious food, and everyone is always in a good mood, even when they aren't. A lot of regulars, Spanish in...	4.0	Brussels
3665	el-fontan-bruxelles	Simple but nice traditional Spanish tapas. Kitchen open non-stop from 13 to 22. Excelent value for money, great vine selection. Ideal for a Saturday or...	4.0	Brussels
3666	aa-bruxelles	Incredible how nobody yet reviewed this sophisticated corner bar. It's the kind of place you meet with the friends from childhood or someone that needs to...	5.0	Brussels
3667	l-expresso-bruxelles	Decently priced sandwiches (around €4) with great variety. My favorite is the Greek sandwich with ciabatta bread. Fast.	4.0	Brussels
3668	foods-n-moods-bruxelles	Food was good but I definitely felt like I overpaid. Their 2 euro classic hamburger is the same size as the entry hamburger from MCDs. Fries didn't taste...	3.0	Brussels
3669	yeti-bruxelles-2	Great customer service, which Brussels is not necessarily good at for most part. Very cozy seating. Reasonably priced. English menu. I had an omelette,...	4.0	Brussels
3670	yeti-bruxelles-2	We ordered two breakfasts that arrived half an hour apart. The portions are small and it's quite expensive.	2.0	Brussels
3671	yeti-bruxelles-2	Arrived in Brussels early morning and sister inlaw took us to Yeti for breakfast. Located in downtown shopping district was a pleasant walk. Quaint and...	3.0	Brussels
3672	nonno-bruxelles	Always pleasant to go to Nonno. The piadinas are good, the staff nice and welcoming, and they are also making breakfast.	5.0	Brussels
3673	coming-soon-bruxelles	Great name, OK beer selection, but great location. Nice place to get a beer outside in the center of the town. Intersection is fun with minimal traffic on a...	3.0	Brussels
3674	nüetnigenough-bruxelles-3	"Arrived around 5pm on a Saturday and was sat down immediately! We ordered the beef stew with fries and the sausage with potato and vegetable purée. 
The..."	5.0	Brussels
3675	nüetnigenough-bruxelles-3	"Love this place. 
Small, quaint, friendly service, and authentic Belgian food. Definitely a spot worth visiting if you're by the Manneken Pis area. 
I've..."	5.0	Brussels
3676	nüetnigenough-bruxelles-3	If you're willing to wait for about 30 minutes to an hour this place is fairly amazing. They have a delicious beef stew with an option of fries, potato...	4.0	Brussels
3677	mer-du-nord-bruxelles-5	This place is hard to miss during the hours it's open with the huge crowd congregating trying to order and then the people standing and eating across the...	5.0	Brussels
3678	mer-du-nord-bruxelles-5	"Eat here.

Great service, friendly, polite, explains everything they have in English. You can't go wrong.

Skip the fancy table and eat more freshly..."	5.0	Brussels
3679	mer-du-nord-bruxelles-5	I loved loved loved this place!  It's in a prime area with loads of other great eats.  It's also on the one main street that is supposed to be Brussels...	5.0	Brussels
3680	le-fin-de-siècle-bruxelles-2	Le Fin de Siècle is the real deal: the food is delicious, service impeccable, and prices extremely reasonable -- just remember to bring out the Euros as...	5.0	Brussels
3681	le-fin-de-siècle-bruxelles-2	Came to try Belgian food. They have five dishes that are traditional Belgian. We got the beef stew cooked in chimay and the pork shoulder. They also had a...	4.0	Brussels
3682	le-fin-de-siècle-bruxelles-2	"First, this is CASH ONLY.

OK, now that you are back from the ATM...

This is a very down home place in a once-formal setting. It's interesting.  This is a..."	5.0	Brussels
3683	peck-47-bruxelles	Probably one of the best brunches I've had in a really long time! We arrived on a Sunday morning and it was packed. They said it would be a 20 minute wait,...	5.0	Brussels
3684	peck-47-bruxelles	This place serves breakfast all day and has a good purpose.  I needed to be somewhere in the morning and most of the restaurants open for a later breakfast....	3.0	Brussels
3685	peck-47-bruxelles	Unreasonable price, terrible taste of food and interior design, what was worse was the service. The Carrefour across the street is a better choice than...	1.0	Brussels
3686	thiên-long-bruxelles	This place is absolutely excellent. When you're tired of all the fried food you can stuff into you, you should retreat here for a delicious, wholesome soup....	5.0	Brussels
3687	thiên-long-bruxelles	VERY cosy little restaurant, not far from the main centre. Has been the cheapest meal we've had yet, and possibly the nicest, although my large portion of...	4.0	Brussels
3688	thiên-long-bruxelles	So many people loved the pho here. But for us, the pho was just so-so the first time we visited this place. I have to talk my partner into giving this place...	4.0	Brussels
3689	balls-et-glory-bruxelles	"True to its name, Balls & Glory has glorious meatballs. 

I came with my girlfriend for a late dinner, and I had the pork meatball with spinach sauce with a..."	5.0	Brussels
3690	balls-et-glory-bruxelles	Highly recommend getting the chicken meatball with the apple filling. Side dish of stoemp. You'll be quite full after that. However, the salad was quite his...	4.0	Brussels
3691	balls-et-glory-bruxelles	Amazing meal! I had the veggie ball with salad and my friend with mash potatoes and it was delicious. This restaurant offers options for everyone and all...	5.0	Brussels
3692	boulangerie-charli-bruxelles-2	What a lovely boulangerie. We ordered our baked goods to stay and watched the bakers make fresh bread right in front of us. The baked goods were delicious...	5.0	Brussels
3693	boulangerie-charli-bruxelles-2	"Items Selected:
Almond Croissant
Éclair Café
Tart Tatin
Cherry Clafoutis
Bolus - Caramelized AOP Butter Pastry with Pastry Cream and Raisins
Tortillons -..."	3.0	Brussels
3694	boulangerie-charli-bruxelles-2	Lovely pastries and decent coffee should be enough for an area where it's hard to find a place open before 9.	5.0	Brussels
3695	rachel-bruxelles-2	Beautiful! Delicious burgers. I normally don't like egg burgers, but I love the egg burgers here. I think it's the barbecue sauce and perfectly cooked eggs...	5.0	Brussels
3696	rachel-bruxelles-2	Rachel Burger is located right near the Manikken Pis, and not a far walk from many of the bars (such as delirium) and the main town square. My group of...	4.0	Brussels
3697	rachel-bruxelles-2	Great burgers! Very cozy little restaurant off the beaten track with nice atmosphere and friendly staff. A little bit expensive but big, yummy burgers do...	4.0	Brussels
3698	le-fontainas-bruxelles	This was a really cool bar and felt much less touristy than a lot of places we visited during our stay in Brussels. There's also much less focus on beer...	4.0	Brussels
3699	le-fontainas-bruxelles	Great place at a walking street very centrally located at Brussels. Super cute cafe and it has large outdoor seating when the weather is nice. I loved the...	4.0	Brussels
3700	le-fontainas-bruxelles	"A gay hipster bar in the center !

I've know this place for many years and it still a bar where I like to go and have my coffee. It's nice, easy going and..."	5.0	Brussels
3701	houtsiplou-bruxelles	Cute lunch spot with decent food. I thought my burger was average, but my friend who got the pesto and mozzarella burger said it was one of her favorites!	4.0	Brussels
3702	houtsiplou-bruxelles	We'd read about Houtisplou via TripAdvisor (sorry Yelp!) and, after a touristy morning in the area trying to dodge the rain, we popped in for lunch. It's a...	3.0	Brussels
3703	houtsiplou-bruxelles	Me walking around this area of Brussels trying to find a nice place for late breakfast. I step  in Houtsiplou and I see the colorful interior and meet the...	4.0	Brussels
3704	publico-bruxelles	"Night 1 

One of the highlights on our 2 day stop-over in Brussels. After being turned away for late night dining from so many places, this spot welcomed us..."	5.0	Brussels
3705	publico-bruxelles	My husband and I were wandering around Brussels looking for a place to eat delicious local staples. We stumbled upon Publico because their menu prices were...	5.0	Brussels
3706	publico-bruxelles	Excellent service! The food is quite eclectic: Belgian, mediterranean, Italian pasta, Spanish tapas...?  But that's the charm. We ate really well and were...	5.0	Brussels
3707	le-cirio-bruxelles	I really loved this place. Even though I came here on my own with a reservation, there was plenty of space and the waiter was really accommodating. For...	4.0	Brussels
3708	le-cirio-bruxelles	Le Cirio is a cute bar/restaurant with an old-fashioned, fancy but run down vibe, like a lot of places in Brussels.  They had a good drink selection.  The...	3.0	Brussels
3709	le-cirio-bruxelles	Great ambiance, friendly staff (didn't have to wait long to be served), lots of beers to choose from and the food really hit the spot. As noted in other...	4.0	Brussels
3710	monk-bruxelles	Monk was recommended to me by a random Twitter account representing a range of hostels across Europe. With this, I was slightly dubious - but they seriously...	5.0	Brussels
3711	monk-bruxelles	Really fun place, friendly staff and great pasta! Large portions too, the maxi was enough for two.	5.0	Brussels
3712	monk-bruxelles	"I really liked this place. Nice people, good music and good vibes. 
Monk is located very central, by St. Katherine and it's surrounded by bars and..."	4.0	Brussels
3713	turkish-grill-bruxelles	Excellent food we enjoyed our mixed grill salad , the lentil soupNJ and the cheese rolls. Come on in. Very sweet guys!	5.0	Brussels
3714	turkish-grill-bruxelles	"Very nice establishment - Don't be fooled because it's empty . This is very authentic Turkish food and they their service is very good. 

A lot of this..."	5.0	Brussels
3715	turkish-grill-bruxelles	Wow! This was a surprisingly impressive meal. While the restaurant was almost empty during a business day lunch hour, the food was excellent. I had the...	5.0	Brussels
3716	pasta-divina-bruxelles	Excellent food, service, and atmosphere! We were given instructions by owner of the restaurant, a very kindly old man who loved to boast that his wife makes...	5.0	Brussels
3717	pasta-divina-bruxelles	Tourist trap at its worst! NOT homemade pasta and the story about mom making the pasta is a lie. It's definitely not fresh pasta. Nevertheless it's not...	2.0	Brussels
3718	pasta-divina-bruxelles	"We went here based on the reviews and it was worth it. If you don't go when it opens for dinner, around 6, you need a reservation.

The pasta rivals that of..."	5.0	Brussels
3719	le-poechenellekelder-bruxelles	Can't say enough about how great this place is. The beer selection is great especially if you like sour, fruity beers, and if you don't they have a beer for...	5.0	Brussels
3720	le-poechenellekelder-bruxelles	This place is great! The service was friendly for the most part and helped us Americans decide which beers to try from the French menu. I had the...	4.0	Brussels
3721	le-poechenellekelder-bruxelles	This tourist trap delivers! Situated a couple of meters from Manneken pis the tourist pressure is enormous on the local area. The perfect place for a...	4.0	Brussels
3722	makisu-bruxelles-4	"Just after our arrival to Brussels, a bit late to have lunch, we enter this place that looks like a take-away only place, but it's much than that.

Of..."	5.0	Brussels
3723	makisu-bruxelles-4	It's a great place closest to the Grand Place to try some sushi. I am a big eater so I usually take the Menu and Donburi ! Ask them to spice up your Donburi...	4.0	Brussels
3724	makisu-bruxelles-4	Good sushi for fast food, but was packed shoulder to shoulder. Had to wait a few minutes for a table to open up. The jalapeno roll had a favorable amount of...	3.0	Brussels
3725	le-mangeoire-bruxelles	By far one of our top meals during our time in Brussels. Wanting somewhere close to the hotel after a morning travelling, a quick search on Yelp for wine &...	5.0	Brussels
3726	le-mangeoire-bruxelles	We had the most pleasant lunch here. The staff is so friendly, nice personalities, and very helpful with the menu. The ambience is perfect and quaint. The...	5.0	Brussels
3727	le-mangeoire-bruxelles	Wonderful little 'gourmand' corner. The owners are always incredibly welcoming and friendly, the cheese and charcuterie is excellent and whether platters,...	4.0	Brussels
3728	l-express-bruxelles	This place is amazing!  The food is delicious and very fair in price.  Best of all it's open very very late.  My hubby and I had a layover in Brussels and...	5.0	Brussels
3729	l-express-bruxelles	This was my first time eating Lebanese food and I'm not sure if it's authentic or not but it was pretty good. I don't speak French so I wasn't able to...	4.0	Brussels
3730	l-express-bruxelles	"I have been going this establishment since I discovered it back in 2009.  Same service, same taste, same people.

This place is extremely convenient to get..."	5.0	Brussels
3731	c-est-bon-c-est-belge-le-cellier-bruxelles	"Great Belgium Cuisine! Small cosy and exclusive environment! Great Food! Great Service!

We had been passed this restaurants for days, and it looks so small..."	5.0	Brussels
3732	c-est-bon-c-est-belge-le-cellier-bruxelles	This place is great. Good for an authentic Belgian meal. I had the meat balls. Booze and food is cheap. My buddy and I both had two beers and a meal for...	4.0	Brussels
3733	c-est-bon-c-est-belge-le-cellier-bruxelles	Came here for lunch today and left full and happy! At around 1 pm, there were around 3 other tables taken. The menu is written up on a chalkboard and the...	5.0	Brussels
3734	chez-wawa-bruxelles-2	"I dropped by Wawa a couple of months ago as I'd been craving real Mexican food for days and madre miiiiiia, what an amazing surprise!
This tiny local in the..."	4.0	Brussels
3735	chez-wawa-bruxelles-2	Omg they have a thing called Chihuahua Huednesdays; bring your tiny Mexican dog and get a discount! (I'm thinking about dressing up my dog with a teeny tiny...	4.0	Brussels
3736	chez-wawa-bruxelles-2	First time here and I love it. I like the concept of personalizing your own burrito, taco or salad. Fresh and good tasting ingredients. Nice decoration aswell.	5.0	Brussels
3737	la-boussole-bruxelles	They said, never leave Brussels without trying the Moules et Frites, thanks to Yelp we were able to find this place. The restaurant is situated at Marche...	5.0	Brussels
3738	la-boussole-bruxelles	"Friendly service, great quality food, nice cozy atmosphere.

Myself and another diner were actually in search of moules-frites when I logged on to ye olde..."	4.0	Brussels
3739	la-boussole-bruxelles	I really want to give this place more stars because the service is excellent and the people there are all very kind. But unfortunately, that is not enough...	2.0	Brussels
3740	l-océan-bruxelles-2	"Fish by the kilo

Now I'm this fish restaurant you pick the fish at the counter. Then it is freshly prepared for you and served outside or upstairs in the..."	3.0	Brussels
3741	l-océan-bruxelles-2	We were looking for food at about 11pm on a tuesday night, hoping to avoid eating kebabs and we saw this store still lit. We walked in and were greeted by a...	4.0	Brussels
3742	l-océan-bruxelles-2	Exactly the kind of place I like. You enter and order from a wide variety of fish and seafood what you want to put on the grill or fry up. All you take gets...	4.0	Brussels
3743	le-temps-d-une-pose-bruxelles	Had the croque monsieur and a couple of glasses of rosé wine with my niece and my darling 1-yr old grand-nephew. The service was awesome and friendly. The...	4.0	Brussels
3744	le-temps-d-une-pose-bruxelles	My favorite place to eat in Brussels, and about as cozy as it gets. This small establishment is only open from breakfast until 6pm, and just walking in you...	5.0	Brussels
3745	le-temps-d-une-pose-bruxelles	One of the nicest, most helpful proprietors I've ever encountered in Europe. The authentic Belgian food was awesome, the beers selection was great, the wifi...	5.0	Brussels
3746	henri-et-agnes-bruxelles-4	"Good food!

You can get the soup of the day for 10 or a main dish for 13-15 eur but if you get both it's 17-19 eur. 

Lovely atmosphere, nice low key..."	5.0	Brussels
3747	henri-et-agnes-bruxelles-4	Great place for lunch!  I was looking for something healthy, but a step above all the grab-and-go salad places in Brussels.  Henry & Agnes certainly fit the...	4.0	Brussels
3748	henri-et-agnes-bruxelles-4	"You have to have a little patience... 
When I'm hungry, I don't have any ;-) 
But... Nothing negative to report otherwise.
When I finally got my food it was..."	4.0	Brussels
3749	les-filles-bruxelles	"I'm not a fan of the concept but I will give an objective evaluation based on food quality, staff and location. 
Why am I not a fan of the concept? Because..."	4.0	Brussels
3750	les-filles-bruxelles	Les Filles serve a good Saturday brunch in a beautiful setting. We made a reservation for 4 at 2 p.m. and got a whole communal table to ourselves. For 20€,...	4.0	Brussels
3751	les-filles-bruxelles	"Just a great place with great food. Brunch awesome.
Minus: staff could be better trained."	4.0	Brussels
3752	noordzee-mer-du-nord-bruxelles-2	The same as in the city center but open late... Yummy!!	4.0	Brussels
3753	noordzee-mer-du-nord-bruxelles-2	Absolutely great to have an extension of this downtown restaurant in the European area.  This is an amazing place to eat in or take out if you like fresh...	5.0	Brussels
3754	noordzee-mer-du-nord-bruxelles-2	Every Thursday night my friend and I go to De Noordzee at Place Luxemburg to get a crab burger - our work week is not complete without one. The quality of...	5.0	Brussels
3755	al-jannah-bruxelles	I have travelled extensively around the world, I love middle eastern food and I believe that I have eaten some of the most delicious MIddle Eastern food on...	5.0	Brussels
3756	al-jannah-bruxelles	One of my favourite places in Brussels. Their hummus is so smooth its almost unbelievable. The garlic sauce is killer too. Last time I got grilled meat mix...	5.0	Brussels
3757	al-jannah-bruxelles	Excellent Lebanese food. Brussels doesn't have many Lebanese restaurants and this one is a rare authentic restaurant. We are regulars and we almost always...	5.0	Brussels
3758	les-halles-saint-géry-bruxelles-2	This was a strange venue for a bar from the outside it looked nice with all the tables and chairs, but inside it was a mix of different businesses so it was...	4.0	Brussels
3759	les-halles-saint-géry-bruxelles-2	I like this place. The space is huge and industrial-type. The bar is OK. A full bar with some decent beers on tap. It is just that it is hard to predict if...	4.0	Brussels
3760	les-halles-saint-géry-bruxelles-2	Great place for drinks! I love the style of the place and the events they host.	4.0	Brussels
3761	the-food-box-bruxelles	Serendipitously happened upon this cute, quick, clean cafe while looking for a bite to eat before a beer tour. Super friendly service, and the salad had...	4.0	Brussels
3762	jat-café-bruxelles	So I was down near the restrooms listening to some catchy house music and tried to remind myself it was 10h00, not 22h00, and I was at a coffee shop, not a...	5.0	Brussels
3763	jat-café-bruxelles	"Love this place and there yummy coffee!
See my opinion on my blog:

https://choupetamarie.com/2016/10/18/jat-cafe-bruxelles/"	4.0	Brussels
3764	jat-café-bruxelles	Stopped in early on a Sunday and ordered bagel sandwiches, a latte and a hot chocolate for take away. Service was fast and friendly and the sandwiches were...	4.0	Brussels
3765	gazzetta-bruxelles-2	Good spot for dinner... cozy little restaurant. It is pretty small inside - when it gets busy, be prepared to wait for your dinner. I'd suggest ordering the...	4.0	Brussels
3766	gazzetta-bruxelles-2	Had a pasta special..mackerel cooked in tomato sauce. It's amazing. It has that home cook feel and is not something I've had in California. You can taste...	5.0	Brussels
3767	gazzetta-bruxelles-2	"What a joke!
An Italian that caters to tourists that drink cappuccinos in the PM..."	1.0	Brussels
3768	kipkot-bruxelles	nice food, and good view for its open cooking area. Cost only €20 for half chicken and drink.	5.0	Brussels
3769	kipkot-bruxelles	The restaurant that can't decide if it wants to serve food or be a bar. I've never had worse service. We were requested to move tables twice, the server...	1.0	Brussels
3770	kipkot-bruxelles	Best chicken ever! The flavor and texture is unlike any chicken we've eaten; it's moist, tender, and well seasoned. We even ate the crispy skin! I wanted a...	5.0	Brussels
3771	knees-to-chin-bruxelles	Yay! I love this place, I only go for lunches and their combo is filling and reasonably priced. My favorite roll is the coco omelette (which sounds strange,...	5.0	Brussels
3772	knees-to-chin-bruxelles	"If you love fresh rice paper rolls then this is your place.

Knees to Chins seems to offer a very select menu, but diverse enough to cover a range of..."	5.0	Brussels
3773	knees-to-chin-bruxelles	"Love it. Awesome food, awesome presentation. 

The only negative thing is that, because you want everything, you overeat :) 

Well that and, service can be..."	4.0	Brussels
3774	sakagura-bruxelles	This is a true Bento place, with little Bento boxes already prepared and ready to eat at lunchtime.  The proprietors were very accommodating and their food...	4.0	Brussels
3775	sakagura-bruxelles	Perfect little meal. Minimalistic decor and food, focusing on what matters: that it tastes good. I had the porc gyoza, followed by kaisen don (salmon &...	5.0	Brussels
3776	sakagura-bruxelles	"Very good and cheap Japanese food.

The tempura are delicious. The house white wine is decent."	4.0	Brussels
3777	chez-patrick-bruxelles	We dined here in February with Belgian friends. I was surprised when they recommended a place in the tourist epicenter of Brussels. Much to my surprise the...	5.0	Brussels
3778	chez-patrick-bruxelles	"Was here with coworkers in September. Its next to grand place, so expected tourist joint. Far from it. 
Most of the tables were reserved in advance by..."	5.0	Brussels
3779	chez-patrick-bruxelles	Quite authentic restaurant with great moules-frites. Be aware you will not remember their fries for their quality, they are only Ok, but you will remember...	4.0	Brussels
3780	c-est-bon-c-est-belge-bruxelles-2	Nice traditional belgian food, and very nice personnel. They explained very well every dish that we asked about, and made sure everything was all right at...	4.0	Brussels
3781	c-est-bon-c-est-belge-bruxelles-2	If you're like me and it's your first time in Belgium and you're not staying long, come here for the tasting menu. EVERYTHING on it was delicious. The...	5.0	Brussels
3782	c-est-bon-c-est-belge-bruxelles-2	Good little restaurant, visiting Brussels for the first time and wanted local, traditional food.  Found this on yelp and though we give it a try, food was...	4.0	Brussels
3783	a-la-mort-subite-bruxelles-5	It is a real tourist trap and drink is expensive but I still think it's worth a visit even just for one beer. I don't know how the waiters know whats going...	4.0	Brussels
3784	a-la-mort-subite-bruxelles-5	A la Mort Subite is a large, old-fashioned, kind of touristy bar.  There are plenty of tables, and it wasn't too crowded on a Tuesday after work.  I didn't...	3.0	Brussels
3785	a-la-mort-subite-bruxelles-5	Coming out of Yelp retirement to document this extremely subpar experience. I can't believe I wasted a night of dining at this place. Does it have ambiance?...	1.0	Brussels
3786	kokuban-bruxelles	"A very nice Japanese restaurant in Ixelles!!

The interior is modern contemporary / Japanese. Really nice decorated. You really feel in a modern Japanese..."	5.0	Brussels
3787	kokuban-bruxelles	"- Price/Quality: Pricey, high quality food, different kinds of noodles you've never tasted before, around 15 euros for soups, salads, noodle dishes

-..."	4.0	Brussels
3788	kokuban-bruxelles	"Went there for a casual week-day diner. Cosy, restaurant atmosphere, friendly staff and delicious food.
We had a taste of their delicious gyozas to share as..."	5.0	Brussels
3789	la-belle-equipe-bruxelles	"I was craving pizza while I was in Brussels. We found this place per recommendation from a local. So we decided to try it out. 

Their service was beyond..."	5.0	Brussels
3790	la-belle-equipe-bruxelles	My boyfriend and I were visiting Brussels for the first time and staying close by. We were recommended this place by both friends and our host and...	5.0	Brussels
3791	la-belle-equipe-bruxelles	The pizza's are still very good and the setting is fine, but waiting an hour to get your pizza served turns your appetite into irritation. The waiter and...	2.0	Brussels
3792	le-croque-en-ville-bruxelles	I've been back from my global trip for about 4 months and I have been in withdrawal of some of the food I have in Asia as well as THIS SPECIFIC SANDWICH.	5.0	Brussels
3793	le-croque-en-ville-bruxelles	The place is adorable I like the decoration ( the walls are full of little mirrors ), and the croque monsieur that I ate was divine!	5.0	Brussels
3794	le-croque-en-ville-bruxelles	Both the croques and the salads are excellents! Great atmosphere and friendly service. I totally recommand it !	5.0	Brussels
3795	la-tana-bruxelles	Very small place, unique setting and feel. The food is italian and simple, nice selection of beers. The service is very friendly and English speaking....	4.0	Brussels
3796	la-tana-bruxelles	Authentic Italian cuisine with fresh products and homemade pasta. They offer an incredible assortment of Italian beers. The two brothers (owners) offer...	5.0	Brussels
3797	la-tana-bruxelles	Very authentic yet modern Roman cuisine, really good. The owners, two brothers from Rome, are most friendly and welcoming. The place is a bit small and...	4.0	Brussels
3798	les-gens-que-j-aime-bruxelles-2	I would put 3 stars for the food and 4 for the atmosphere-really cool decoration and service. Stop by for a coffee, but don't expect to be blown away from...	4.0	Brussels
3799	les-gens-que-j-aime-bruxelles-2	Really nice lunch spot, or place to ~chill~. Seemed like a local spot, come in and sit anywhere and order from the bar for drinks or waitress for...	5.0	Brussels
3800	les-gens-que-j-aime-bruxelles-2	We needed to write this review - not because this place is horrendous. If we'd come in to have a quick drink or a tea, this place would be ok. But we were...	2.0	Brussels
3801	king-kong-bruxelles	"It's really great to have a fast food option outside of the typical ""snack pitta"" places in Brussels. The food is fresh and well-seasoned; I found the..."	4.0	Brussels
3802	king-kong-bruxelles	Brussels has little to offer when it comes to South American cuisine. Fortunately we can now indulge in some Peruvian fast-food which has been subtly...	4.0	Brussels
3803	king-kong-bruxelles	The concept has been described by other reviewers: casual fast Peruvian food.  Much needed in Brussels!  I had the lechon with fried yucca chips and loved...	4.0	Brussels
3804	het-goudblommeke-in-papier-bruxelles-3	Read about this joint in the bulletin back in 2007. It is one of the oldest cafes in Brussels, once owned by a painting dealer, and happened to have been a...	4.0	Brussels
3805	het-goudblommeke-in-papier-bruxelles-3	Great little boozer, beloved of Rene Magritte, philosophical slogans on the walls, loads of pictures and also thankfully a good selection of beers. I had a...	5.0	Brussels
3806	le-newdaric-bruxelles	"Simple bar with a great terrace and their awesome ""Steak sur pierre"": they give you a shortly cooked steak on a sizzling hot salt rock that you can then..."	4.0	Brussels
3807	le-newdaric-bruxelles	"Nice place in a nice square a little lovely oasis, in the center of Brussels.
I only had a few beers here, so not much to validate on.
With exception of the..."	4.0	Brussels
3808	le-newdaric-bruxelles	Small, quaint, simple, yet perfect. The steak served on a hot rock is amazing. The quality of meat, salad, and sauces made for the perfect meal. I've eaten...	5.0	Brussels
3809	michael-collins-bruxelles	"An Irish pub actually staffed by Irish people! A world first!
Down home boozer, traditional Irish drinks served with that lovely sing song accent.
Prices..."	4.0	Brussels
3810	michael-collins-bruxelles	"Well, I just absolutely loved it here.
Fantastic atmosphere, non precious, great variety of drinks, brilliant staff.  
You can sit and chat with friends,..."	5.0	Brussels
3811	michael-collins-bruxelles	Such a nice pub. Good burgers, good drinks, nice service and a wonderful sunterrace in the back. We will come back soon.	5.0	Brussels
3812	la-brocante-bruxelles	Grabbed a quick breakfast of coffee and a croissant after visiting the flea market. Very simple with quick service and a great price (3.30). There was also...	5.0	Brussels
3813	la-brocante-bruxelles	Walk in on a Sunday afternoon, the location is great. Right next to the flea market and a lot of interesting stores.	4.0	Brussels
3814	la-brocante-bruxelles	"A must go if you're going to the flea market at the Place Jeu de Balle in Brussels. After finding treasures stop here for a beer or two. 

Great beer menu..."	4.0	Brussels
3815	beli-bruxelles	It is the best Lebanese restaurant in Brussels. The food is amazing, the people working there are very friendly. I highly recommend it....	5.0	Brussels
3816	beli-bruxelles	It's a rendez-vous place for taste. Love the food, the service, the smiles. We went on a slow night, atmosphere wise, but we were a group of girls who...	4.0	Brussels
3817	beli-bruxelles	Beautiful interior and good service but portions of the mezze are too small and prices too high in comparison. As a very big fan of authentic Lebanese food...	3.0	Brussels
3818	winehouse-osteria-bruxelles	Small little restaurant. Very large selection of Italian wines to choose from. You can have a glass with your meal, order a bottle and even buy to take...	5.0	Brussels
3819	winehouse-osteria-bruxelles	I came here for dinner on a Sunday night (reservations recommended). The food was delicious and the service was wonderful. My waiter (Francois) was so...	5.0	Brussels
3820	winehouse-osteria-bruxelles	I'm Italian from Parma (known for excellent food) and I can tell you this place is mind-blowing. A must go for authentic Italian food!!	5.0	Brussels
3821	pré-de-chez-nous-bruxelles	tried it because it was close to my hotel but with so many restaurants around i'm glad i ate here.. food is fresh and warm friendly staff	5.0	Brussels
3822	pré-de-chez-nous-bruxelles	The best meal I had during my stay in Brussels. While the decor and staff appear simple, the food is incredible. Every bite was satisfying and well-thought....	5.0	Brussels
3823	pré-de-chez-nous-bruxelles	Great friendly service. I loved the food and the recommended wine, even though the dessert was good but not great (I had the apple dessert).	5.0	Brussels
3824	peï-et-meï-bruxelles	"One of the best restaurants in Brussels.
Nice food, delicious wine, friendly service and a nice atmosphere. 
Definitely worth a visit !"	4.0	Brussels
3825	peï-et-meï-bruxelles	"Great spot for a classy restaurant in Brussels near the ""Sablon"".
Food was delicious, super friendly service and cosy / chic atmosphere.
Dessert was just..."	4.0	Brussels
3826	peï-et-meï-bruxelles	The food was delicious! The lobster bisque on order was superb, as well as the duck. My friend had the fish of the day (much enjoyed) and the coeur du...	4.0	Brussels
3827	le-wine-bar-du-sablon-des-marolles-bruxelles	Walking around Les Marolles looking for a wine bar, my friend and I passed by this lovely place. It was a lovely evening and we sat at the terrace (very...	4.0	Brussels
3828	le-wine-bar-du-sablon-des-marolles-bruxelles	"Fantastic restaurant in the Center of Brussels within walking distance from the grande place.

Great menu with fresh seasonal dishes. Excellent choice of..."	4.0	Brussels
3829	le-wine-bar-du-sablon-des-marolles-bruxelles	"Reservations is a must! But it's so worth it!

The restaurant was quaint and homely. The ambiance is definitely meant for an intimate dinner but there are..."	5.0	Brussels
3830	l-estrille-du-vieux-bruxelles-bruxelles	Good place for dinner! Nice and cozy restaurant, we went there and both of us ordered fish, salmon and cod. A little odd with rice with the salmon but both...	4.0	Brussels
3831	toukoul-bruxelles	"This is by far my FAVORITE restaurant in Belgium.
The food is top notch delicious. We always go for a vegetarian platter, juices, and wine. We sit, we eat,..."	5.0	Brussels
3832	toukoul-bruxelles	All three aspects of a good restaurant come together in this establishment: environment, good food and attentive, personable staff. As a restaurant owner...	5.0	Brussels
3833	toukoul-bruxelles	"Good restaurant, nice ambience, reasonably good service (but not great if you speak English only).

However the ""ethiopian food"" is not particularly..."	3.0	Brussels
3834	au-vieux-saint-martin-bruxelles	"My grand-parents came here, my parents came here, I've been coming here since I was a kid and I still love it. 
Food is good and when you know the place,..."	4.0	Brussels
3835	au-vieux-saint-martin-bruxelles	"Great place to eat Belgian dishes!
I' Ve been coming to this place since I was a kid and the quality of food and service has never failed. It's one of the..."	5.0	Brussels
3836	au-vieux-saint-martin-bruxelles	Well this place has a rather good reputation in Brussels. The food is good, and service seems pretty much professional. HOWEVER there are several...	2.0	Brussels
